TEAM,DATE,LOCATION,ORPG,DRPG,TRPG,APG,SPG,BPG,TPG,PFPG,FG_PCT,X2P_PCT,X3P_PCT,FT_PCT,PPP,PAPP,WIN,LOSS,WIN_PCT,SOS,CONFERENCE,RESULT,OUTCOME,PROB,ELO_DIFF
Texas,1/9/2016,Away,1.285714286,-0.142857143,1.142857143,-0.928571429,-1.428571429,1.285714286,-3.571428571,-0.142857143,0.011354522,0.01247781,0.044021243,-0.071462062,0.086865883,0.058730933,1,-1,0.071428571,0.659555124,Big 12,Loss,Expected,0.026172201,25.49147466
Texas,1/12/2016,Home,2.266666667,-3.733333333,-1.466666667,-5.933333333,-2.066666667,0.933333333,0.533333333,6.866666667,-0.063420355,-0.085278763,-0.015530303,-0.062018141,-0.071642753,0.001398669,-3,3,-0.2,0.352480683,Big 12,Win,Upset,0.295092274,-53.9644111
Texas,1/5/2016,Home,0.076923077,-0.846153846,-0.769230769,-2.307692308,-2.307692308,3.384615385,-0.615384615,2.076923077,0.015104335,-0.003516378,0.079117535,-0.061181085,0.044577212,0.096195058,-2,2,-0.153846154,0.529947131,Big 12,Win,Upset,0.194010205,-29.3732156
Texas,12/4/2015,Home,3.875,-1.583333333,2.291666667,-0.25,-2.125,0.958333333,1.208333333,0.333333333,-0.02272615,-0.040302372,0.039313836,-0.104388823,0.010278402,0.018141279,-3,1,-0.25,0.82709325,Big 12,Win,Upset,0.435410982,-29.89342658
Texas,1/23/2016,Away,1.111111111,-3.611111111,-2.5,-5.555555556,-3.055555556,0.722222222,-1.111111111,2.111111111,-0.0536651,-0.017893721,-0.096678906,-0.07285455,-0.078426235,0.06117333,-3,3,-0.166666667,0.270068042,Big 12,Loss,Expected,0.099833068,-71.29761727
Texas,2/13/2016,Away,2.166666667,-2.333333333,-0.166666667,-4.583333333,-1.041666667,0.666666667,-0.833333333,5.916666667,-0.063102887,-0.070330674,-0.036155177,-0.041743472,-0.046472987,-0.01656088,-1,1,-0.041666667,0.012815377,Big 12,Loss,Expected,0.025246604,-24.71420704
Texas-Arlington,3/3/2016,Home,2.172413793,3.310344828,5.482758621,6.172413793,1.034482759,-1.103448276,-1.172413793,0.75862069,0.010617821,0.032301013,0.005814826,0.038498784,0.098299559,-0.083908667,7,-7,0.24137931,-0.050141585,Sun Belt,Win,Expected,0.018782851,152.0018341
Texas-Arlington,12/21/2015,Home,10.3,3.4,13.7,1.6,6.3,0.7,-3.8,-0.5,0.066932161,0.022959184,0.081481481,-0.194296313,0.254054559,-0.541286674,8,1,0.8,-0.579227053,Sun Belt,Win,Expected,0.236083608,98.29984898
Texas-Arlington,11/17/2015,Away,4,-12,-8,-3,-7,0,4,2,-0.069230769,-0.129166667,0.052307692,-0.112781955,-0.115124138,0.585045858,0,0,0,1,Sun Belt,Loss,Expected,0.083634206,-20.37611222
Texas-Arlington,1/2/2016,Home,3.787878788,3.810606061,7.598484848,3.522727273,-0.446969697,0.924242424,1.803030303,-1.939393939,0.008230583,0.030934291,-0.030617907,0.009233724,0.01924011,-0.153924357,6,-5,0.46969697,-0.108289376,Sun Belt,Win,Expected,0.031142886,115.3892707
Texas-Arlington,12/8/2015,Home,7.444444444,3,10.44444444,6.777777778,4.222222222,-0.777777778,-0.888888889,-0.111111111,0.044380602,0.041121442,0.050564497,0.080374068,0.217238918,-0.100760543,6,-6,0.666666667,-0.542871292,Sun Belt,Win,Expected,0.04493495,157.5059113
Texas-Arlington,1/23/2016,Home,5.715686275,4.333333333,10.04901961,5.326797386,1.418300654,-0.598039216,3.869281046,2.016339869,-0.010833148,0.017980019,-0.02932531,-0.050966939,0.011645694,-0.00777051,-2,1,-0.065359477,0.12330244,Sun Belt,Loss,Expected,0.028815623,-4.278516751
Texas-Arlington,2/9/2016,Away,3.595454545,5.081818182,8.677272727,5.754545455,1.695454545,-0.236363636,1.640909091,1.163636364,-0.007319195,0.023908505,0.00122876,0.033722438,0.066454622,-0.041933007,6,-4,0.231818182,0.105947979,Sun Belt,Win,Expected,0.02480903,106.1593247
Texas-Arlington,1/30/2016,Away,2.078947368,1.485380117,3.564327485,4.459064327,1.149122807,-0.280701754,0.643274854,0.497076023,-0.039358254,-0.051314268,0.023974132,0.010317869,-0.027814361,-0.091791243,4,-3,0.18128655,-0.094904342,Sun Belt,Loss,Expected,0.003596562,27.3185022
Texas-Arlington,2/13/2016,Home,4.367753623,5.15942029,9.527173913,5.55615942,3.706521739,-0.338768116,-1.432971014,-1.81884058,0.007270351,0.049965269,-0.044135802,-0.009473559,0.089283554,-0.152094664,10,-11,0.445652174,-0.208232803,Sun Belt,Win,Expected,0.079357247,181.2237987
Texas-Arlington,2/6/2016,Away,7.452380952,5.419047619,12.87142857,6.076190476,1.485714286,-0.345238095,1.573809524,1.388095238,-0.023020638,0.000394474,-0.001075395,-0.001725034,0.082825271,-0.026246169,1,0,0.016666667,-0.125217354,Sun Belt,Win,Expected,0.142417554,60.09955025
Texas-Arlington,2/20/2016,Home,4.173846154,3.390769231,7.564615385,3.353846154,2.34,-0.04,1.316923077,2.484615385,-0.035481538,-0.018922625,-0.021874352,-0.002832335,0.010273157,-0.102688073,4,-5,0.181538462,-0.155984736,Sun Belt,Loss,Expected,0.010247388,71.85736889
Texas-Arlington,11/20/2015,Away,5.5,-5.5,0,2.5,4,-3,-2,3,-0.167955355,-0.230026339,-0.060185185,-0.012522361,-0.201406906,0.201607511,-1,1,-0.5,0.011111111,Sun Belt,Win,Upset,0.617462515,-29.07189899
Texas-Arlington,3/5/2016,Home,4.166666667,3.366666667,7.533333333,5.6,1.366666667,0.1,1.2,2.2,0.009885744,0.017977308,0.016673028,0.055964517,0.092273375,-0.112389054,12,-12,0.4,-0.084167673,Sun Belt,Win,Expected,0.10860428,214.2272202
Texas-Arlington,2/27/2016,Away,3.898148148,-0.35978836,3.538359788,4.21031746,2.33994709,-1.861111111,0.871693122,0.757936508,0.010750186,0.037107443,0.010777449,-0.042428273,0.076250223,-0.086244046,7,-8,0.273809524,-0.029224853,Sun Belt,Win,Expected,0.004393083,156.513777
Texas-Arlington,11/14/2015,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Belt,Win,Expected,0.117410517,0
Texas-Arlington,11/25/2015,Home,9.6,-0.2,9.4,0.1,0.95,1.1,-0.55,3.7,-0.059232898,-0.044251337,-0.083333333,0.061138614,0.010549301,-0.034129398,2,-3,0.55,-0.773134886,Sun Belt,Win,Expected,0.408369552,20.1887256
Texas-Arlington,2/18/2016,Home,1.150362319,1.472826087,2.623188406,4.894927536,1.092391304,-0.69384058,0.807971014,1.411231884,-0.029212605,-0.041081826,0.027924266,-0.005544841,-0.034718854,-0.085261425,3,-2,0.099637681,-0.123423174,Sun Belt,Win,Expected,0.041974149,23.66735228
Texas-Arlington,1/28/2016,Away,5.134502924,3.187134503,8.321637427,4.035087719,2.874269006,0.271929825,0.549707602,1.002923977,-0.036424567,-0.019427446,-0.000462282,-0.009537066,0.047427446,-0.122374978,6,-7,0.356725146,-0.17035453,Sun Belt,Loss,Expected,0.000850334,115.0128898
Texas-Arlington,11/29/2015,Away,8,6.6,14.6,0.6,3.2,-0.4,1,3.8,-0.069316148,-0.087457912,-0.054041353,-0.044919385,-0.100913495,-0.300936563,2,-2,0.4,-2.776982707,Sun Belt,Win,Expected,0.01759931,64.12333387
Texas-Arlington,2/4/2016,Away,3.75,4.05,7.8,5.75,0.15,1.1,1.95,-3,0.005677972,0.006134661,0.009538421,0.006438134,0.034847346,-0.115291745,6,-6,0.3,-0.083675301,Sun Belt,Loss,Expected,0.001140296,116.5572534
Texas-Arlington,3/1/2016,Home,2.807692308,5.717032967,8.524725275,5.552197802,1.384615385,-0.486263736,1.958791209,2.057692308,0.001587351,0.032046114,0.008216254,0.005218831,0.057896383,-0.056338026,7,-5,0.217032967,0.056562785,Sun Belt,Win,Expected,0.012946577,124.1965854
Texas-Arlington,2/25/2016,Away,4.608262108,3.225071225,7.833333333,4.263532764,1.102564103,-0.632478632,3.230769231,1.83048433,-0.027450935,-0.00390167,-0.041657916,-0.03865745,-0.021292959,0.018392167,-6,5,-0.196581197,0.050364514,Sun Belt,Loss,Expected,0.027693537,-62.51242262
Texas-Arlington,12/5/2015,Away,9.464285714,-3.196428571,6.267857143,0.125,2.357142857,-0.964285714,1.946428571,2.160714286,-0.065227818,-0.048173609,-0.061233816,0.018492176,-0.02175161,0.053162282,0,1,-0.107142857,-0.105034672,Sun Belt,Win,Upset,0.328333328,-1.269740266
Texas-Arlington,12/1/2015,Away,2.8,3.6,6.4,2.266666667,2.933333333,-1.366666667,1.666666667,-0.333333333,-0.000510856,0.050474227,-0.072782258,0.068150464,-0.024526387,-0.144057285,3,-2,0.433333333,-0.90791151,Sun Belt,Loss,Expected,0.001902196,51.67665281
Texas-Arlington,1/16/2016,Away,3.7375,3.595833333,7.333333333,6.791666667,2.175,-0.429166667,0.0125,0.4,0.018770718,0.036047101,0.020755771,0.067377852,0.127460425,-0.137686525,7,-8,0.491666667,-0.188206388,Sun Belt,Loss,Expected,0.00050231,171.5885654
Texas-Arlington,3/11/2016,Neutral,3.297849462,5.386021505,8.683870968,5.292473118,1.223655914,-0.294623656,1.824731183,2.565591398,-0.003722071,0.027250803,0.001454804,0.022244485,0.06459772,-0.04921258,7,-6,0.209677419,0.008178123,Sun Belt,Win,Expected,0.029072145,120.0306339
Texas-Arlington,12/30/2015,Home,9.909090909,5.464646465,15.37373737,4.666666667,1.757575758,-0.95959596,2.95959596,3.818181818,-0.05263285,-0.035207524,0.004377006,-0.016109706,0.039046439,-0.060772534,2,0,0.04040404,0.059483271,Sun Belt,Win,Expected,0.132737297,38.3879868
Texas-Arlington,1/14/2016,Away,6.261904762,2.161904762,8.423809524,4.1,1.061904762,0.542857143,1.966666667,1.052380952,-0.009989191,-0.008393208,0.000781622,0.029122206,0.057786286,-0.161384007,7,-8,0.523809524,-0.247364881,Sun Belt,Win,Expected,0.041191389,136.8414288
Texas-Arlington,3/12/2016,Neutral,3.64516129,3.375,7.02016129,2.995967742,1.765120968,-0.444556452,1.540322581,3.030241935,-0.034760285,-0.015280146,-0.02363058,-0.008737661,0.001161893,-0.086573615,4,-3,0.105846774,-0.095818921,Sun Belt,Loss,Expected,0.009651836,40.91170902
Texas-Arlington,12/3/2015,Home,7.952380952,-1.761904762,6.19047619,1.047619048,1.452380952,-1.619047619,-1.285714286,-2,-0.116842105,-0.102606079,-0.107397076,0.071122077,-0.089455187,-0.090317041,3,-2,0.380952381,-0.580415768,Sun Belt,Win,Expected,0.16865251,49.07820291
Texas-Arlington,11/23/2015,Away,4,-1.666666667,2.333333333,-3,-0.333333333,-4.666666667,3.666666667,4,-0.024551934,-0.067365079,0.076479076,0.001621329,-0.054845336,0.091591711,0,0,0,1.494736842,Sun Belt,Win,Upset,0.108869913,-2.401131841
Texas-Arlington,1/21/2016,Home,5.172794118,-0.790441176,4.382352941,3.455882353,2.444852941,-1.691176471,1.702205882,0.147058824,-0.004709726,0.028486158,0.006619385,-0.013732733,0.072321316,-0.092532005,4,-5,0.283088235,-0.039921288,Sun Belt,Win,Expected,0.160038953,101.2507173
Texas-Arlington,1/7/2016,Away,5.615384615,7.769230769,13.38461538,7.384615385,3.384615385,0.153846154,0,-0.153846154,0.031633823,0.085964942,-0.037760528,0.005720211,0.141902029,-0.235036774,9,-9,0.692307692,-0.00597946,Sun Belt,Win,Expected,0.000433178,191.2684086
Texas-El Paso,12/19/2015,Home,-4.966666667,-1.622222222,-6.588888889,0.766666667,2.122222222,-1.088888889,-0.788888889,6.111111111,-0.004309483,0.002924334,0.013390706,0.013277897,-0.023577345,-0.053889006,1,-2,0.166666667,0.04820944,Conference USA,Loss,Expected,0.003043111,17.77479866
Texas-El Paso,1/9/2016,Away,-0.379166667,0.175,-0.204166667,-4.608333333,-0.654166667,-3.158333333,-0.591666667,3.8875,-0.060454688,-0.06914306,-0.045526046,-0.065549316,-0.115179116,0.003424353,-2,3,-0.175,0.10577299,Conference USA,Loss,Expected,0.124733591,-78.383734
Texas-El Paso,11/24/2015,Home,-1.25,4.583333333,3.333333333,8.333333333,-1,1.25,-5.5,0.583333333,0.090517241,0.064665875,0.140740741,0.133818589,0.289195129,-0.221868818,1,-2,0.5,2.9,Conference USA,Win,Expected,0.029410833,54.01766886
Texas-El Paso,2/13/2016,Away,1.44,3.36,4.8,4,0.84,-0.44,0.8,1.24,0.046436053,0.045948059,0.03221097,-0.047508052,0.090056115,-0.071313811,7,-7,0.28,-0.086433893,Conference USA,Win,Expected,0.023396155,82.08990129
Texas-El Paso,1/16/2016,Away,0.764705882,3.588235294,4.352941176,4.235294118,-0.705882353,0.705882353,-3.352941176,-1.705882353,0.011470223,0.004771081,0.003981465,-0.034243188,0.06321846,-0.176413347,7,-7,0.411764706,-0.036537252,Conference USA,Loss,Expected,0.001639283,114.9638744
Texas-El Paso,2/20/2016,Home,-1.085470085,0.535612536,-0.54985755,1.933048433,-1.613960114,-1.133903134,0.058404558,2.524216524,-0.001446773,-0.026846336,0.029666726,0.003496127,-0.022525189,0.0541835,-4,5,-0.176638177,0.050725659,Conference USA,Win,Upset,0.537527802,-77.33300527
Texas-El Paso,2/4/2016,Home,-1,2.181818182,1.181818182,-0.681818182,-1.772727273,0.727272727,-0.272727273,1.727272727,-0.008993786,-0.060233478,0.010103608,-0.026404801,-0.045722612,-0.078011987,0,0,0,-0.224530018,Conference USA,Win,Upset,0.216083066,-53.21889622
Texas-El Paso,11/28/2015,Neutral,-2,3.4,1.4,0.2,2.4,-0.4,2.8,1.8,0.00527993,-0.00674786,-0.009896949,-0.10853969,-0.137204901,-0.309530009,0,0,0,-0.35015164,Conference USA,Win,Expected,0.097537704,12.10005312
Texas-El Paso,3/9/2016,Neutral,-0.935483871,0.548387097,-0.387096774,3.419354839,0.548387097,-1.161290323,0.258064516,2,-0.0066312,0.002733036,-0.003361404,0.000809294,-0.000576511,-0.014015799,5,-5,0.161290323,-0.056129469,Conference USA,Win,Expected,0.149548057,35.21316851
Texas-El Paso,11/27/2015,Neutral,-1.35,7.7,6.35,2.15,-1.45,2,2.2,-5.15,0.024137931,0.008436102,0.037936914,0.026840634,-0.014911282,-0.223268325,-1,0,0,0.460761461,Conference USA,Win,Expected,0.061041934,9.745357432
Texas-El Paso,2/25/2016,Away,-3.187830688,2.698412698,-0.489417989,3.075396825,0.227513228,-0.314814815,3.645502646,1.579365079,0.027526341,0.03354462,0.067283606,-0.015043779,0.001321686,0.025018885,2,-1,0.051587302,-0.052983356,Conference USA,Loss,Expected,0.004658115,-8.404001734
Texas-El Paso,11/14/2015,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conference USA,Win,Expected,0.965569996,0
Texas-El Paso,1/31/2016,Away,-1.792857143,1.3,-0.492857143,1.135714286,-1.788095238,-1.630952381,0.492857143,3.128571429,-0.005788497,-0.027708563,0.016289658,-0.004016064,-0.05354034,0.033247413,-4,5,-0.226190476,0.092297447,Conference USA,Loss,Expected,0.102674732,-88.71359362
Texas-El Paso,11/22/2015,Home,3.5,12,15.5,14,0.5,-1,-3,-5.5,0.204504505,0.188311688,0.245098039,0.142697882,0.56841218,-0.284712886,2,-1,1,1,Conference USA,Win,Expected,0.004554765,43.68016462
Texas-El Paso,1/1/2016,Home,-0.326923077,4.230769231,3.903846154,2.5,-1.102564103,-0.435897436,-1.198717949,1.602564103,0.005621182,-0.03164557,0.026554818,-0.065318252,-0.022861721,-0.153203672,3,-2,0.198717949,-0.330289693,Conference USA,Win,Expected,0.01070599,62.41754648
Texas-El Paso,1/7/2016,Away,0.820512821,-0.456410256,0.364102564,2.553846154,0.374358974,-0.58974359,-0.923076923,-0.076923077,0.006012584,0.022461677,-0.040854544,0.00246063,0.02189628,-0.020746229,2,0,0.051282051,-0.508436584,Conference USA,Loss,Expected,0.033504531,-19.94264246
Texas-El Paso,2/6/2016,Home,-2.565217391,1.304347826,-1.260869565,2.086956522,1.391304348,-0.652173913,-0.347826087,2.391304348,-0.013612842,-0.013196521,-0.016564668,-0.03473499,-0.063258935,-0.095760619,0,0,0,-0.134753941,Conference USA,Win,Upset,0.143167552,-24.44773226
Texas-El Paso,12/13/2015,Away,-1.428571429,4.303571429,2.875,-0.035714286,-1.5,-3.625,-1.303571429,2.017857143,-0.035462416,-0.032589286,-0.038517188,-0.055775143,-0.051221659,-0.05711521,1,0,0.035714286,0.152910176,Conference USA,Loss,Expected,0.005406828,6.527396966
Texas-El Paso,12/29/2015,Home,1.064102564,1.903846154,2.967948718,0.858974359,0.903846154,0.326923077,-0.583333333,2.788461538,0.020891789,0.035340505,-0.002811415,-0.005779633,0.080844349,-0.144638773,4,-5,0.352564103,-0.179179528,Conference USA,Win,Expected,0.076153138,86.5278283
Texas-El Paso,11/21/2015,Home,1,9,10,1,3,-3,1,-5,0,-0.0125,-0.104347826,0.135460993,0.052322587,-0.057197789,0,0,0,1,Conference USA,Win,Expected,0.293568645,4.005666575
Texas-El Paso,12/2/2015,Away,-3.5,-1,-4.5,1,3.666666667,-0.166666667,-0.833333333,5,-0.019283747,-0.027679866,-0.002969951,0.000102145,-0.03485837,-0.111227704,2,-2,0.333333333,0.381359878,Conference USA,Loss,Expected,0.001859194,38.7818741
Texas-El Paso,2/27/2016,Away,-1.959359606,2.254926108,0.295566502,1.25862069,-0.136699507,1.193349754,0.804187192,2.519704433,0.012716628,0.033602454,-0.034194775,-0.014864511,-0.025110642,-0.091772288,6,-5,0.193349754,-0.084220115,Conference USA,Loss,Expected,0.008846966,35.95284964
Texas-El Paso,2/11/2016,Away,-0.083333333,0.333333333,0.25,2.75,0.666666667,-1.458333333,0.5,2.583333333,-0.022059345,-0.016710322,-0.017782218,0.002702683,-0.022831354,-0.018674263,2,-2,0.083333333,-0.014578394,Conference USA,Win,Upset,0.249712385,-21.62934161
Texas-El Paso,1/21/2016,Home,1.888888889,3.555555556,5.444444444,4.111111111,0.333333333,0.333333333,0.555555556,1.611111111,0.049612207,0.043497384,0.048752008,-0.069788222,0.105877898,-0.077590417,6,-6,0.333333333,-0.189011239,Conference USA,Win,Expected,0.061245787,75.53958405
Texas-El Paso,3/5/2016,Home,-0.333333333,3.266666667,2.933333333,4.166666667,-0.6,1.2,-0.933333333,-1.366666667,0.042332784,0.042160279,0.027901328,-0.037694625,0.06729732,-0.119685724,12,-12,0.4,-0.043017067,Conference USA,Win,Expected,0.007910825,173.2539723
Texas-El Paso,12/22/2015,Home,-4.676767677,-0.525252525,-5.202020202,-3.383838384,-0.292929293,1.181818182,0.080808081,-1.101010101,0.01833507,0.014956319,0.005407811,-0.032128514,-0.061264465,0.015273607,1,1,-0.01010101,-0.723473413,Conference USA,Win,Upset,0.719998046,-54.18501892
Texas-El Paso,2/18/2016,Home,1.240802676,4.013377926,5.254180602,3.914715719,1.299331104,1.418060201,-0.364548495,1.881270903,0.056831456,0.056572652,0.00904349,-0.040315805,0.090527336,-0.052012052,8,-5,0.272575251,-0.092467396,Conference USA,Win,Expected,0.015594239,101.555042
Texas-El Paso,12/21/2015,Home,-1.509090909,3.954545455,2.445454545,3.227272727,0.181818182,-1.181818182,0.445454545,0.1,0.022994207,0.070743405,-0.080702516,-0.094749368,-0.033862572,-0.155591199,2,-3,0.236363636,-0.089392241,Conference USA,Loss,Expected,0.009381972,13.09314429
Texas-El Paso,12/5/2015,Home,-9.464285714,3.196428571,-6.267857143,-0.125,-2.357142857,0.964285714,-1.946428571,-2.160714286,0.065227818,0.048173609,0.061233816,-0.018492176,0.02175161,-0.053162282,0,-1,0.107142857,0.105034672,Conference USA,Loss,Expected,0.007536095,1.269740266
Texas-El Paso,1/23/2016,Home,-0.842105263,0.789473684,-0.052631579,2.631578947,0.421052632,-1.368421053,-0.105263158,1.842105263,-0.022588578,-0.01921696,-0.019554992,0.004117156,-0.032897363,-0.042697667,1,-1,0.052631579,-0.020075286,Conference USA,Loss,Expected,0.024558476,-12.56483246
Texas-El Paso,1/3/2016,Home,-0.214285714,1.5,1.285714286,3.142857143,-0.785714286,-0.357142857,-3,-1.928571429,-0.03992581,-0.053238085,-0.008141517,0.047724915,-0.015479674,-0.103781592,3,-3,0.214285714,-0.202537249,Conference USA,Win,Expected,0.068925494,34.34939398
Texas-El Paso,1/28/2016,Away,0.588235294,4.714705882,5.302941176,4.341176471,1.364705882,1.491176471,-0.579411765,1.544117647,0.049967789,0.043946591,0.017530046,-0.045807453,0.087335546,-0.085661776,6,-3,0.255882353,-0.034987383,Conference USA,Loss,Expected,0.001748136,63.84511605
Texas-El Paso,3/10/2016,Neutral,-0.762096774,0.492943548,-0.269153226,-1.084677419,-1.154233871,0.368951613,-0.27016129,1.278225806,-0.00165052,-0.056444444,0.023585347,-0.038793603,-0.033932557,-0.052379544,3,-2,0.077620968,-0.239324459,Conference USA,Loss,Expected,0.11123969,-28.66038559
Texas-Permian Basin,11/29/2015,Away,-7,-20.66666667,-27.66666667,-10.5,-6,-2.166666667,-15.16666667,-23.5,-0.444126074,-0.495192308,-0.368794326,-0.663551402,-0.9823049,-1.177404719,-1,-5,-0.166666667,-0.51965812,NA,Win,Expected,0.039210895,46.59366553
Texas-Rio Grande Valley,12/21/2015,Away,-3.65,-0.875,-4.525,-1,-1.125,0.5,0.525,2.225,0.002493144,0.010447038,-0.02640665,-0.002772398,-0.054977371,0.092169412,-2,4,-0.325,0.060925345,Western Athletic,Loss,Expected,0.013584606,-47.89048798
Texas-Rio Grande Valley,2/28/2016,Away,-3.420178799,0.957854406,-2.462324393,3.441890166,-3.298850575,-0.137931034,-1.893997446,-3.877394636,0.038732269,0.040203687,0.029468207,0.013489719,0.051279272,0.073820755,3,-5,0.121328225,-0.082271612,Western Athletic,Win,Expected,0.132163128,31.78326884
Texas-Rio Grande Valley,1/7/2016,Away,-3.133333333,-1.266666667,-4.4,0.066666667,-2.066666667,0.466666667,-0.066666667,-1.533333333,-0.046848465,-0.032578616,-0.047785496,-0.021060872,-0.14624324,0.141938936,-9,9,-0.6,0.565673592,Western Athletic,Loss,Expected,0.24123838,-167.8714575
Texas-Rio Grande Valley,12/13/2015,Away,-6.111111111,0.6,-5.511111111,2.822222222,-1.911111111,-0.088888889,-1.155555556,-0.466666667,0.027724729,0.044582566,0.02540898,-0.004488032,-0.018637674,0.214112002,0,4,-0.266666667,0.198989269,Western Athletic,Loss,Expected,0.1537762,-67.48273662
Texas-Rio Grande Valley,12/2/2015,Away,-8,-3.2,-11.2,-0.366666667,-2.933333333,-2.6,-3.033333333,-8.3,0.030438312,0.005336934,0.046899715,-0.066255778,-0.08716361,0.113029607,0,1,-0.066666667,0.444582528,Western Athletic,Loss,Expected,0.008481629,-28.59114331
Texas-Rio Grande Valley,12/11/2015,Home,-2.583333333,3.277777778,0.694444444,4.611111111,-0.222222222,1.236111111,0.791666667,0.708333333,0.011861177,0.000712869,-0.011006289,0.015752439,-0.041373485,-0.040441249,1,-2,0.152777778,-0.120669186,Western Athletic,Loss,Expected,0.017139133,3.228602776
Texas-Rio Grande Valley,11/24/2015,Home,-2.583333333,3.416666667,0.833333333,0.5,-2.333333333,0.5,-0.5,-5.416666667,0.05018812,0.016640184,0.132352941,0.220494418,0.140973671,-0.003970653,1,0,0.25,0.037581699,Western Athletic,Win,Expected,0.069354684,1.754540958
Texas-Rio Grande Valley,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Athletic,Loss,Expected,0.001689003,0
Texas-Rio Grande Valley,2/4/2016,Home,-1.272727273,-2.818181818,-4.090909091,1,-1.409090909,-0.454545455,-1.909090909,-3.409090909,0.007471285,0.013590291,-0.015657037,-0.063085627,-0.024425926,0.113501866,-3,3,-0.136363636,0.024058135,Western Athletic,Loss,Expected,0.076856266,-66.23161965
Texas-Rio Grande Valley,11/22/2015,Home,-6,3,-3,-1.5,-3.5,-1.666666667,3.333333333,-4.833333333,-0.057163743,-0.101759296,0.033834586,0.099491238,-0.231162313,0.13273211,0,1,-0.166666667,2.363636364,Western Athletic,Loss,Expected,0.036797859,-24.12953437
Texas-Rio Grande Valley,1/16/2016,Home,-2.111111111,1.722222222,-0.388888889,3.611111111,-1.666666667,0.333333333,-1.166666667,-2.388888889,0.006664454,0.026059292,-0.027859368,-0.016786064,-0.026719688,0.073442926,-3,3,-0.166666667,-0.052719885,Western Athletic,Win,Upset,0.395113933,-69.70341787
Texas-Rio Grande Valley,1/23/2016,Away,-1.755882353,0.05,-1.705882353,0.35,-1.694117647,1.755882353,-4.111764706,1.085294118,-0.002754536,0.02600319,-0.055464336,0.01960734,0.022976575,0.159660663,-1,4,-0.111764706,0.231162462,Western Athletic,Loss,Expected,0.027380345,-21.67093183
Texas-Rio Grande Valley,3/10/2016,Neutral,-1.697318008,-1.214559387,-2.911877395,1.969348659,-1.273307791,1.513409962,-3.407407407,-0.019157088,-0.010810589,0.003116275,-0.021247835,0.011866664,0.010159039,0.148114038,-5,7,-0.205619413,0.165591808,Western Athletic,Loss,Expected,0.020726074,-76.53806928
Texas-Rio Grande Valley,11/30/2015,Away,-5.266666667,-1.4,-6.666666667,-3.066666667,-4.4,-1.266666667,2.4,-1.933333333,-0.077307065,-0.127121705,-0.002768279,-0.105990783,-0.302434342,0.242154075,-1,3,-0.6,0.695401217,Western Athletic,Loss,Expected,0.330424472,-67.37792434
Texas-Rio Grande Valley,1/21/2016,Away,-4.334365325,0.975232198,-3.359133127,-0.315789474,-3.185758514,-2.13622291,-0.448916409,-2.882352941,-0.022468141,-0.018910575,0.001425061,0.008412181,-0.08422028,0.175826134,-6,8,-0.390092879,0.182676851,Western Athletic,Loss,Expected,0.212258708,-175.1467152
Texas-Rio Grande Valley,1/14/2016,Home,-4.068627451,1.764705882,-2.303921569,2.238562092,-3.95751634,-0.395424837,-2.019607843,-3.738562092,0.03431122,0.031178515,0.021832837,-0.019939736,0.021927259,0.111536925,0,-1,0.013071895,-0.012155782,Western Athletic,Win,Upset,0.307345068,-16.20509125
Texas-Rio Grande Valley,11/16/2015,Away,2,-10,-8,-11,2,-5,8,5,-0.12238806,-0.112745098,-0.146730463,-0.083333333,-0.412933664,0.143442623,-1,1,-1,-1,Western Athletic,Loss,Expected,0.246505908,-29.69527392
Texas-Rio Grande Valley,1/30/2016,Away,-5.107142857,-3.885714286,-8.992857143,1.130952381,0.826190476,-1.652380952,-1.947619048,2.066666667,-0.025484449,-0.033688464,0.03385961,-0.02611821,-0.080011034,0.169574188,-7,8,-0.364285714,0.074959208,Western Athletic,Loss,Expected,0.103921466,-171.8015406
Texas-Rio Grande Valley,12/29/2015,Away,-1.064102564,-1.903846154,-2.967948718,-0.858974359,-0.903846154,-0.326923077,0.583333333,-2.788461538,-0.020891789,-0.035340505,0.002811415,0.005779633,-0.080844349,0.144638773,-4,5,-0.352564103,0.179179528,Western Athletic,Loss,Expected,0.043089964,-86.5278283
Texas-Rio Grande Valley,2/20/2016,Home,-4.013846154,-1.318461538,-5.332307692,0.018461538,-2.670769231,-2.233846154,-0.241538462,-3.707692308,-0.023002693,-0.019446031,0.012205771,0.008208208,-0.079980923,0.186586776,-10,11,-0.410769231,0.194678798,Western Athletic,Loss,Expected,0.501045575,-213.5751801
Texas-Rio Grande Valley,2/18/2016,Home,-1.288695652,-1.04,-2.328695652,1.306086957,-1.286956522,1.36173913,-3.064347826,0.64,-0.009029868,0.008907035,-0.03350648,0.019964084,0.007029887,0.174642415,-6,8,-0.28173913,0.189656111,Western Athletic,Win,Upset,0.639254396,-91.5792186
